sxx,sxy,syy,x,y
-0.066465,-0.0594988,0.0114897,9.41176,0.222222
-0.0507748,-0.050917,0.0109248,9.4958,0.222222
-0.0372325,-0.0422235,0.0102475,9.57983,0.222222
-0.025706,-0.033422,0.00949889,9.66387,0.222222
-0.0160334,-0.0245716,0.00889501,9.7479,0.222222
-0.00810829,-0.0158369,0.00908942,9.83193,0.222222
-0.00215627,-0.00749214,0.0117011,9.91597,0.222222
0.000527742,0.000373845,0.0202498,10,0.222222
-14.2537,0.00145231,-6.08978,0,0.232323
-15.296,-1.2204,-3.39236,0.0840336,0.232323
-15.7629,-1.33827,-1.43404,0.168067,0.232323
-15.6499,-1.15713,-0.458183,0.252101,0.232323
-15.3141,-1.02415,-0.0755366,0.336134,0.232323
-14.9482,-0.964829,0.0436423,0.420168,0.232323
-14.6074,-0.94417,0.0629111,0.504202,0.232323
-14.2974,-0.937265,0.0510779,0.588235,0.232323
-14.0119,-0.93271,0.0342026,0.672269,0.232323
-13.7432,-0.926634,0.0205495,0.756303,0.232323
-13.4855,-0.918399,0.0115568,0.840336,0.232323
-13.235,-0.908448,0.00644424,0.92437,0.232323
-12.9893,-0.89741,0.00401282,1.0084,0.232323
-12.7473,-0.885803,0.00324498,1.09244,0.232323
-12.5082,-0.873979,0.00342718,1.17647,0.232323
-12.2716,-0.862152,0.00410913,1.2605,0.232323
-12.0373,-0.850442,0.00502724,1.34454,0.232323
-11.8054,-0.838907,0.00603672,1.42857,0.232323
-11.5757,-0.827574,0.00706292,1.51261,0.232323
-11.3482,-0.816449,0.00807008,1.59664,0.232323
-11.123,-0.80553,0.00904283,1.68067,0.232323
-10.9,-0.79481,0.00997578,1.76471,0.232323
-10.6793,-0.784284,0.0108681,1.84874,0.232323
-10.4608,-0.773942,0.0117206,1.93277,0.232323
-10.2446,-0.763776,0.012535,2.01681,0.232323
-10.0306,-0.753781,0.0133126,2.10084,0.232323
-9.81886,-0.743948,0.0140549,2.18487,0.232323
-9.60939,-0.73427,0.0147632,2.26891,0.232323
-9.40217,-0.724742,0.0154384,2.35294,0.232323
-9.1972,-0.715357,0.0160816,2.43697,0.232323
-8.99449,-0.706109,0.0166936,2.52101,0.232323
-8.79403,-0.696993,0.0172753,2.60504,0.232323
-8.59583,-0.688002,0.0178274,2.68908,0.232323
-8.39988,-0.67913,0.0183506,2.77311,0.232323
-8.20619,-0.670374,0.0188457,2.85714,0.232323
-8.01475,-0.661726,0.0193134,2.94118,0.232323
-7.82557,-0.653183,0.0197544,3.02521,0.232323
-7.63865,-0.644738,0.0201693,3.10924,0.232323
-7.45398,-0.636387,0.0205588,3.19328,0.232323
-7.27157,-0.628125,0.0209236,3.27731,0.232323
-7.09142,-0.619947,0.0212642,3.36134,0.232323
-6.91352,-0.611849,0.0215814,3.44538,0.232323
-6.73788,-0.603826,0.0218756,3.52941,0.232323
-6.5645,-0.595873,0.0221476,3.61345,0.232323
-6.39338,-0.587988,0.0223978,3.69748,0.232323
-6.22452,-0.580164,0.0226269,3.78151,0.232323
-6.05792,-0.572398,0.0228355,3.86555,0.232323
-5.89357,-0.564687,0.023024,3.94958,0.232323
-5.73149,-0.557026,0.023193,4.03361,0.232323
-5.57166,-0.549412,0.023343,4.11765,0.232323
-5.41409,-0.54184,0.0234747,4.20168,0.232323
-5.25879,-0.534308,0.0235883,4.28571,0.232323
-5.10574,-0.526813,0.0236846,4.36975,0.232323
-4.95496,-0.519349,0.0237639,4.45378,0.232323
-4.80643,-0.511915,0.0238268,4.53782,0.232323
-4.66017,-0.504508,0.0238737,4.62185,0.232323
-4.51617,-0.497123,0.023905,4.70588,0.232323
-4.37442,-0.489759,0.0239213,4.78992,0.232323
-4.23494,-0.482412,0.023923,4.87395,0.232323
-4.09773,-0.47508,0.0239105,4.95798,0.232323
-3.96277,-0.467759,0.0238843,5.04202,0.232323
-3.83007,-0.460448,0.0238447,5.12605,0.232323
-3.69964,-0.453144,0.0237923,5.21008,0.232323
-3.57147,-0.445843,0.0237273,5.29412,0.232323
-3.44556,-0.438545,0.0236502,5.37815,0.232323
-3.32191,-0.431247,0.0235615,5.46218,0.232323
-3.20053,-0.423946,0.0234614,5.54622,0.232323
-3.08141,-0.416641,0.0233504,5.63025,0.232323
-2.96455,-0.409329,0.0232288,5.71429,0.232323
-2.84996,-0.402008,0.023097,5.79832,0.232323
-2.73762,-0.394678,0.0229554,5.88235,0.232323
-2.62756,-0.387334,0.0228042,5.96639,0.232323
-2.51975,-0.379977,0.022644,6.05042,0.232323
-2.41421,-0.372605,0.0224749,6.13445,0.232323
-2.31093,-0.365215,0.0222973,6.21849,0.232323
-2.20992,-0.357806,0.0221116,6.30252,0.232323
-2.11117,-0.350377,0.021918,6.38655,0.232323
-2.01469,-0.342927,0.0217169,6.47059,0.232323
-1.92047,-0.335453,0.0215086,6.55462,0.232323
-1.82851,-0.327956,0.0212933,6.63866,0.232323
-1.73882,-0.320433,0.0210714,6.72269,0.232323
-1.65139,-0.312884,0.0208432,6.80672,0.232323
-1.56623,-0.305306,0.0206089,6.89076,0.232323
-1.48333,-0.297701,0.0203687,6.97479,0.232323
-1.4027,-0.290065,0.0201231,7.05882,0.232323
-1.32433,-0.282399,0.0198721,7.14286,0.232323
-1.24823,-0.274702,0.0196161,7.22689,0.232323
-1.17439,-0.266972,0.0193553,7.31092,0.232323
-1.10282,-0.259209,0.01909,7.39496,0.232323
-1.03351,-0.251412,0.0188204,7.47899,0.232323
-0.966475,-0.243581,0.0185466,7.56303,0.232323
-0.9017,-0.235715,0.018269,7.64706,0.232323
-0.839191,-0.227813,0.0179877,7.73109,0.232323
-0.778948,-0.219875,0.017703,7.81513,0.232323
-0.720971,-0.211899,0.017415,7.89916,0.232323
-0.66526,-0.203887,0.0171239,7.98319,0.232323
-0.611816,-0.195837,0.0168299,8.06723,0.232323
-0.560637,-0.187748,0.0165333,8.15126,0.232323
-0.511725,-0.179621,0.016234,8.23529,0.232323
-0.465079,-0.171456,0.0159325,8.31933,0.232323
-0.4207,-0.163251,0.0156287,8.40336,0.232323
-0.378587,-0.155006,0.0153229,8.48739,0.232323
-0.338741,-0.146722,0.0150151,8.57143,0.232323
-0.301161,-0.138398,0.0147055,8.65546,0.232323
-0.265849,-0.130034,0.0143939,8.7395,0.232323
-0.232803,-0.121629,0.0140801,8.82353,0.232323
-0.202024,-0.113183,0.0137631,8.90756,0.232323
-0.173511,-0.104695,0.0134412,8.9916,0.232323
-0.147261,-0.0961628,0.0131107,9.07563,0.232323
-0.123271,-0.0875836,0.0127651,9.15966,0.232323
-0.101532,-0.0789522,0.0123932,9.2437,0.232323
-0.0820246,-0.0702605,0.0119773,9.32773,0.232323
-0.0647167,-0.0614967,0.0114926,9.41176,0.232323
-0.049551,-0.0526468,0.0109107,9.4958,0.232323
-0.0364346,-0.0437003,0.0102158,9.57983,0.232323
-0.0252327,-0.0346658,0.00945365,9.66387,0.232323
-0.0157857,-0.0256019,0.00884966,9.7479,0.232323
-0.00800186,-0.0166541,0.00907142,9.83193,0.232323
-0.00213458,-0.00802936,0.0117403,9.91597,0.232323
0.00051897,0.000344498,0.0203031,10,0.232323
-13.6924,0.138528,-5.85174,0,0.242424
-14.6759,-1.12333,-3.31806,0.0840336,0.242424
-15.1432,-1.32288,-1.44225,0.168067,0.242424
-15.0623,-1.18787,-0.476113,0.252101,0.242424
-14.7509,-1.06772,-0.0852305,0.336134,0.242424
-14.3989,-1.00821,0.0403158,0.420168,0.242424
-14.0672,-0.984275,0.0624342,0.504202,0.242424
-13.7651,-0.974237,0.0514528,0.588235,0.242424
-13.4875,-0.967401,0.0346104,0.672269,0.242424
-13.227,-0.959834,0.020757,0.756303,0.242424
-12.9779,-0.950671,0.0115607,0.840336,0.242424
-12.7363,-0.940148,0.00630657,0.92437,0.242424
-12.4997,-0.928743,0.00379764,1.0084,0.242424
-12.2667,-0.916879,0.00300009,1.09244,0.242424
-12.0365,-0.904852,0.00318327,1.17647,0.242424
-11.8089,-0.892845,0.00388392,1.2605,0.242424
-11.5835,-0.88096,0.00482992,1.34454,0.242424
-11.3604,-0.869249,0.00587137,1.42857,0.242424
-11.1394,-0.857733,0.00693076,1.51261,0.242424
-10.9205,-0.846418,0.00797088,1.59664,0.242424
-10.7039,-0.835301,0.00897565,1.68067,0.242424
-10.4894,-0.824377,0.0099394,1.76471,0.242424
-10.277,-0.813638,0.0108612,1.84874,0.242424
-10.0668,-0.803076,0.0117419,1.93277,0.242424
-9.85878,-0.792685,0.0125832,2.01681,0.242424
-9.65292,-0.782457,0.0133865,2.10084,0.242424
-9.44922,-0.772385,0.0141534,2.18487,0.242424
-9.24769,-0.762464,0.0148851,2.26891,0.242424
-9.04832,-0.752686,0.0155826,2.35294,0.242424
-8.85112,-0.743045,0.016247,2.43697,0.242424
-8.65608,-0.733537,0.0168791,2.52101,0.242424
-8.46322,-0.724155,0.0174799,2.60504,0.242424
-8.27252,-0.714894,0.0180501,2.68908,0.242424
-8.08399,-0.705748,0.0185904,2.77311,0.242424
-7.89763,-0.696713,0.0191017,2.85714,0.242424
-7.71344,-0.687782,0.0195846,2.94118,0.242424
-7.53142,-0.678952,0.0200398,3.02521,0.242424
-7.35157,-0.670216,0.0204681,3.10924,0.242424
-7.17389,-0.661571,0.0208701,3.19328,0.242424
-6.99838,-0.653012,0.0212465,3.27731,0.242424
-6.82504,-0.644534,0.0215979,3.36134,0.242424
-6.65387,-0.636132,0.021925,3.44538,0.242424
-6.48487,-0.627803,0.0222284,3.52941,0.242424
-6.31805,-0.619542,0.0225088,3.61345,0.242424
-6.1534,-0.611345,0.0227666,3.69748,0.242424
-5.99091,-0.603207,0.0230026,3.78151,0.242424
-5.83061,-0.595126,0.0232172,3.86555,0.242424
-5.67247,-0.587097,0.0234112,3.94958,0.242424
-5.51651,-0.579117,0.0235849,4.03361,0.242424
-5.36272,-0.571181,0.023739,4.11765,0.242424
-5.21111,-0.563287,0.0238741,4.20168,0.242424
-5.06166,-0.555431,0.0239906,4.28571,0.242424
-4.9144,-0.547609,0.024089,4.36975,0.242424
-4.7693,-0.539819,0.0241699,4.45378,0.242424
-4.62639,-0.532057,0.0242338,4.53782,0.242424
-4.48564,-0.524321,0.0242812,4.62185,0.242424
-4.34707,-0.516607,0.0243125,4.70588,0.242424
-4.21068,-0.508912,0.0243282,4.78992,0.242424
-4.07646,-0.501234,0.0243288,4.87395,0.242424
-3.94442,-0.493571,0.0243147,4.95798,0.242424
-3.81455,-0.485918,0.0242864,5.04202,0.242424
-3.68686,-0.478275,0.0242444,5.12605,0.242424
-3.56134,-0.470638,0.024189,5.21008,0.242424
-3.438,-0.463006,0.0241207,5.29412,0.242424
-3.31684,-0.455375,0.0240399,5.37815,0.242424
-3.19785,-0.447745,0.0239471,5.46218,0.242424
-3.08104,-0.440111,0.0238425,5.54622,0.242424
-2.96641,-0.432474,0.0237266,5.63025,0.242424
-2.85395,-0.42483,0.0235999,5.71429,0.242424
-2.74368,-0.417178,0.0234626,5.79832,0.242424
-2.63557,-0.409516,0.0233152,5.88235,0.242424
-2.52965,-0.401843,0.0231579,5.96639,0.242424
-2.4259,-0.394156,0.0229912,6.05042,0.242424
-2.32434,-0.386454,0.0228155,6.13445,0.242424
-2.22495,-0.378735,0.022631,6.21849,0.242424
-2.12773,-0.370999,0.0224381,6.30252,0.242424
-2.0327,-0.363243,0.0222372,6.38655,0.242424
-1.93984,-0.355466,0.0220284,6.47059,0.242424
-1.84917,-0.347667,0.0218123,6.55462,0.242424
-1.76067,-0.339845,0.021589,6.63866,0.242424
-1.67435,-0.331999,0.0213589,6.72269,0.242424
-1.59021,-0.324127,0.0211223,6.80672,0.242424
-1.50825,-0.316229,0.0208795,6.89076,0.242424
-1.42846,-0.308303,0.0206307,6.97479,0.242424
-1.35086,-0.300348,0.0203762,7.05882,0.242424
-1.27544,-0.292364,0.0201162,7.14286,0.242424
-1.20219,-0.28435,0.0198512,7.22689,0.242424
-1.13113,-0.276305,0.0195812,7.31092,0.242424
-1.06224,-0.268228,0.0193066,7.39496,0.242424
-0.995537,-0.260118,0.0190275,7.47899,0.242424
-0.931012,-0.251975,0.0187443,7.56303,0.242424
-0.868667,-0.243799,0.0184571,7.64706,0.242424
-0.808502,-0.235588,0.0181662,7.73109,0.242424
-0.750517,-0.227342,0.0178718,7.81513,0.242424
-0.694713,-0.219061,0.017574,7.89916,0.242424
-0.641089,-0.210744,0.0172731,7.98319,0.242424
-0.589645,-0.20239,0.0169693,8.06723,0.242424
-0.540382,-0.194,0.0166627,8.15126,0.242424
-0.4933,-0.185573,0.0163536,8.23529,0.242424
-0.448399,-0.177108,0.0160421,8.31933,0.242424
-0.405678,-0.168606,0.0157283,8.40336,0.242424
-0.365139,-0.160066,0.0154125,8.48739,0.242424
-0.32678,-0.151488,0.0150948,8.57143,0.242424
-0.290603,-0.142871,0.0147751,8.65546,0.242424
-0.256607,-0.134215,0.0144535,8.7395,0.242424
-0.224792,-0.125521,0.0141296,8.82353,0.242424
-0.195158,-0.116786,0.0138025,8.90756,0.242424
-0.167704,-0.108012,0.0134703,8.9916,0.242424
-0.142428,-0.0991951,0.0131293,9.07563,0.242424
-0.119325,-0.0903338,0.0127728,9.15966,0.242424
-0.0983856,-0.0814234,0.0123893,9.2437,0.242424
-0.0795896,-0.0724574,0.0119607,9.32773,0.242424
-0.0629025,-0.0634263,0.011462,9.41176,0.242424
-0.048264,-0.0543198,0.0108648,9.4958,0.242424
-0.0355783,-0.0451321,0.0101548,9.57983,0.242424
-0.0247088,-0.0358764,0.00938177,9.66387,0.242424
-0.0154995,-0.02661,0.00877945,9.7479,0.242424
-0.00787314,-0.0174571,0.00902559,9.83193,0.242424
-0.00210702,-0.00855737,0.011736,9.91597,0.242424
0.000508517,0.000315161,0.0202724,10,0.242424
-13.1346,0.266671,-5.61486,0,0.252525
-14.0621,-1.03031,-3.23532,0.0840336,0.252525
-14.5256,-1.30477,-1.44243,0.168067,0.252525
-14.4727,-1.21515,-0.490795,0.252101,0.252525
-14.1851,-1.1091,-0.0943302,0.336134,0.252525
-13.8477,-1.05024,0.0367278,0.420168,0.252525
-13.5258,-1.02335,0.0615563,0.504202,0.252525
-13.2321,-1.01025,0.0514963,0.588235,0.252525
-12.9626,-1.00111,0.0347878,0.672269,0.252525
-12.7106,-0.992005,0.0208155,0.756303,0.252525
-12.4702,-0.981883,0.0114705,0.840336,0.252525
-12.2375,-0.970768,0.00610809,0.92437,0.252525
-12.0099,-0.958988,0.00354017,1.0084,0.252525
-11.786,-0.946868,0.00272233,1.09244,0.252525
-11.5648,-0.934643,0.00291069,1.17647,0.252525
-11.3461,-0.922463,0.00363139,1.2605,0.252525
-11.1297,-0.910413,0.00460518,1.34454,0.252525
-10.9153,-0.898535,0.0056778,1.42857,0.252525
-10.703,-0.886846,0.00676931,1.51261,0.252525
-10.4928,-0.875352,0.00784123,1.59664,0.252525
-10.2847,-0.864048,0.00887685,1.68067,0.252525
-10.0787,-0.852929,0.00987027,1.76471,0.252525
-9.87468,-0.841989,0.0108205,1.84874,0.252525
-9.67277,-0.831218,0.0117284,1.93277,0.252525
-9.47294,-0.820612,0.0125956,2.01681,0.252525
-9.27518,-0.810162,0.0134237,2.10084,0.252525
-9.07951,-0.799862,0.0142142,2.18487,0.252525
-8.88591,-0.789706,0.0149684,2.26891,0.252525
-8.6944,-0.779689,0.0156874,2.35294,0.252525
-8.50496,-0.769804,0.0163722,2.43697,0.252525
-8.3176,-0.760046,0.0170238,2.52101,0.252525
-8.13233,-0.750409,0.017643,2.60504,0.252525
-7.94914,-0.740888,0.0182306,2.68908,0.252525
-7.76803,-0.731478,0.0187874,2.77311,0.252525
-7.589,-0.722174,0.0193143,2.85714,0.252525
-7.41205,-0.712971,0.0198118,2.94118,0.252525
-7.23719,-0.703864,0.0202808,3.02521,0.252525
-7.06441,-0.694849,0.020722,3.10924,0.252525
-6.89372,-0.685921,0.021136,3.19328,0.252525
-6.72511,-0.677074,0.0215236,3.27731,0.252525
-6.55858,-0.668306,0.0218854,3.36134,0.252525
-6.39414,-0.659612,0.0222221,3.44538,0.252525
-6.23178,-0.650987,0.0225343,3.52941,0.252525
-6.07151,-0.642427,0.0228227,3.61345,0.252525
-5.91333,-0.633929,0.0230878,3.69748,0.252525
-5.75723,-0.625489,0.0233304,3.78151,0.252525
-5.60322,-0.617102,0.0235509,3.86555,0.252525
-5.45129,-0.608766,0.0237501,3.94958,0.252525
-5.30145,-0.600476,0.0239284,4.03361,0.252525
-5.1537,-0.59223,0.0240864,4.11765,0.252525
-5.00803,-0.584023,0.0242247,4.20168,0.252525
-4.86446,-0.575853,0.0243439,4.28571,0.252525
-4.72297,-0.567717,0.0244444,4.36975,0.252525
-4.58357,-0.55961,0.0245269,4.45378,0.252525
-4.44626,-0.551531,0.0245917,4.53782,0.252525
-4.31103,-0.543476,0.0246395,4.62185,0.252525
-4.1779,-0.535443,0.0246707,4.70588,0.252525
-4.04685,-0.527428,0.0246859,4.78992,0.252525
-3.91789,-0.51943,0.0246854,4.87395,0.252525
-3.79103,-0.511445,0.0246698,4.95798,0.252525
-3.66625,-0.503471,0.0246396,5.04202,0.252525
-3.54356,-0.495506,0.0245951,5.12605,0.252525
-3.42296,-0.487548,0.0245369,5.21008,0.252525
-3.30446,-0.479593,0.0244654,5.29412,0.252525
-3.18804,-0.47164,0.024381,5.37815,0.252525
-3.07371,-0.463687,0.0242841,5.46218,0.252525
-2.96148,-0.455732,0.0241752,5.54622,0.252525
-2.85133,-0.447773,0.0240547,5.63025,0.252525
-2.74328,-0.439808,0.0239229,5.71429,0.252525
-2.63731,-0.431835,0.0237803,5.79832,0.252525
-2.53344,-0.423852,0.0236272,5.88235,0.252525
-2.43166,-0.415858,0.0234641,5.96639,0.252525
-2.33198,-0.407852,0.0232912,6.05042,0.252525
-2.23438,-0.399831,0.0231091,6.13445,0.252525
-2.13888,-0.391794,0.0229179,6.21849,0.252525
-2.04547,-0.38374,0.0227181,6.30252,0.252525
-1.95415,-0.375667,0.02251,6.38655,0.252525
-1.86492,-0.367574,0.0222939,6.47059,0.252525
-1.77779,-0.359461,0.0220702,6.55462,0.252525
-1.69275,-0.351325,0.0218392,6.63866,0.252525
-1.6098,-0.343165,0.0216012,6.72269,0.252525
-1.52895,-0.334981,0.0213565,6.80672,0.252525
-1.45019,-0.326772,0.0211054,6.89076,0.252525
-1.37352,-0.318536,0.0208482,6.97479,0.252525
-1.29895,-0.310273,0.0205852,7.05882,0.252525
-1.22647,-0.301981,0.0203166,7.14286,0.252525
-1.15608,-0.29366,0.0200428,7.22689,0.252525
-1.08779,-0.28531,0.019764,7.31092,0.252525
-1.02159,-0.276929,0.0194804,7.39496,0.252525
-0.957486,-0.268517,0.0191923,7.47899,0.252525
-0.895476,-0.260073,0.0188999,7.56303,0.252525
-0.835561,-0.251596,0.0186035,7.64706,0.252525
-0.77774,-0.243087,0.0183033,7.73109,0.252525
-0.722013,-0.234544,0.0179995,7.81513,0.252525
-0.668382,-0.225967,0.0176923,7.89916,0.252525
-0.616845,-0.217355,0.017382,7.98319,0.252525
-0.567403,-0.208709,0.0170686,8.06723,0.252525
-0.520056,-0.200028,0.0167526,8.15126,0.252525
-0.474805,-0.19131,0.0164339,8.23529,0.252525
-0.431648,-0.182557,0.0161128,8.31933,0.252525
-0.390587,-0.173768,0.0157894,8.40336,0.252525
-0.351621,-0.164942,0.015464,8.48739,0.252525
-0.31475,-0.15608,0.0151366,8.57143,0.252525
-0.279975,-0.14718,0.0148073,8.65546,0.252525
-0.247296,-0.138244,0.014476,8.7395,0.252525
-0.216713,-0.12927,0.0141424,8.82353,0.252525
-0.188224,-0.120258,0.0138056,8.90756,0.252525
-0.16183,-0.111207,0.0134636,8.9916,0.252525
-0.137528,-0.102116,0.0131125,9.07563,0.252525
-0.115313,-0.0929831,0.0127456,9.15966,0.252525
-0.0951734,-0.0838044,0.012351,9.2437,0.252525
-0.0770897,-0.0745747,0.0119107,9.32773,0.252525
-0.0610249,-0.0652873,0.0113992,9.41176,0.252525
-0.0469165,-0.0559354,0.0107885,9.4958,0.252525
-0.0346663,-0.0465182,0.0100659,9.57983,0.252525
-0.0241371,-0.0370527,0.00928457,9.66387,0.252525
-0.0151775,-0.027594,0.00868547,9.7479,0.252525
-0.00772403,-0.0182439,0.00895263,9.83193,0.252525
-0.00207423,-0.00907462,0.0116886,9.91597,0.252525
0.000496552,0.000285848,0.0201601,10,0.252525
-12.5801,0.386496,-5.37903,0,0.262626
-13.4539,-0.941415,-3.14506,0.0840336,0.262626
-13.9102,-1.28455,-1.43505,0.168067,0.262626
-13.8817,-1.23922,-0.502149,0.252101,0.262626
-13.6169,-1.14825,-0.102706,0.336134,0.262626
-13.2946,-1.09083,0.0329445,0.420168,0.262626
-12.9832,-1.06133,0.0602986,0.504202,0.262626
-12.6983,-1.04525,0.0512103,0.588235,0.262626
-12.4373,-1.03379,0.0347309,0.672269,0.262626
-12.1939,-1.02313,0.0207211,0.756303,0.262626
-11.9624,-1.01202,0.0112834,0.840336,0.262626
-11.7387,-1.0003,0.00584743,0.92437,0.262626
-11.5201,-0.988144,0.00324011,1.0084,0.262626
-11.3052,-0.975768,0.00241212,1.09244,0.262626
-11.0931,-0.963351,0.00261025,1.17647,0.262626
-10.8833,-0.951006,0.00335258,1.2605,0.262626
-10.6757,-0.9388,0.00435417,1.34454,0.262626
-10.4702,-0.926765,0.00545725,1.42857,0.262626
-10.2666,-0.914915,0.00657984,1.51261,0.262626
-10.0651,-0.903251,0.00768239,1.59664,0.262626
-9.86549,-0.891771,0.00874771,1.68067,0.262626
-9.66789,-0.880469,0.00976967,1.76471,0.262626
-9.47228,-0.869337,0.0107472,1.84874,0.262626
-9.27866,-0.858368,0.0116812,1.93277,0.262626
-9.08702,-0.847557,0.0125734,2.01681,0.262626
-8.89738,-0.836895,0.0134254,2.10084,0.262626
-8.70973,-0.826378,0.0142386,2.18487,0.262626
-8.52407,-0.815999,0.0150145,2.26891,0.262626
-8.3404,-0.805753,0.0157541,2.35294,0.262626
-8.15873,-0.795633,0.0164586,2.43697,0.262626
-7.97905,-0.785635,0.0171289,2.52101,0.262626
-7.80137,-0.775754,0.0177658,2.60504,0.262626
-7.62568,-0.765984,0.0183702,2.68908,0.262626
-7.45199,-0.756321,0.0189429,2.77311,0.262626
-7.28029,-0.746759,0.0194847,2.85714,0.262626
-7.11059,-0.737294,0.0199964,2.94118,0.262626
-6.94289,-0.727921,0.0204786,3.02521,0.262626
-6.77718,-0.718636,0.0209322,3.10924,0.262626
-6.61347,-0.709435,0.0213578,3.19328,0.262626
-6.45176,-0.700312,0.0217561,3.27731,0.262626
-6.29205,-0.691264,0.0221279,3.36134,0.262626
-6.13433,-0.682287,0.0224738,3.44538,0.262626
-5.97862,-0.673377,0.0227944,3.52941,0.262626
-5.8249,-0.664529,0.0230905,3.61345,0.262626
-5.67318,-0.655741,0.0233627,3.69748,0.262626
-5.52346,-0.647008,0.0236116,3.78151,0.262626
-5.37575,-0.638326,0.0238378,3.86555,0.262626
-5.23003,-0.629693,0.0240419,3.94958,0.262626
-5.08632,-0.621105,0.0242246,4.03361,0.262626
-4.9446,-0.612558,0.0243864,4.11765,0.262626
-4.80489,-0.604049,0.0245279,4.20168,0.262626
-4.66717,-0.595576,0.0246496,4.28571,0.262626
-4.53146,-0.587134,0.0247521,4.36975,0.262626
-4.39775,-0.578722,0.024836,4.45378,0.262626
-4.26605,-0.570336,0.0249018,4.53782,0.262626
-4.13634,-0.561973,0.02495,4.62185,0.262626
-4.00864,-0.553631,0.0249811,4.70588,0.262626
-3.88294,-0.545307,0.0249956,4.78992,0.262626
-3.75925,-0.536998,0.0249941,4.87395,0.262626
-3.63756,-0.528703,0.0249771,4.95798,0.262626
-3.51787,-0.520418,0.0249449,5.04202,0.262626
-3.40019,-0.512141,0.0248981,5.12605,0.262626
-3.28451,-0.503871,0.0248372,5.21008,0.262626
-3.17083,-0.495605,0.0247625,5.29412,0.262626
-3.05916,-0.48734,0.0246746,5.37815,0.262626
-2.94949,-0.479076,0.0245739,5.46218,0.262626
-2.84183,-0.470809,0.0244608,5.54622,0.262626
-2.73617,-0.462538,0.0243357,5.63025,0.262626
-2.63252,-0.454262,0.0241991,5.71429,0.262626
-2.53088,-0.445978,0.0240514,5.79832,0.262626
-2.43124,-0.437685,0.0238929,5.88235,0.262626
-2.3336,-0.429382,0.023724,5.96639,0.262626
-2.23797,-0.421066,0.0235452,6.05042,0.262626
-2.14435,-0.412736,0.0233568,6.13445,0.262626
-2.05274,-0.404391,0.0231592,6.21849,0.262626
-1.96313,-0.39603,0.0229527,6.30252,0.262626
-1.87552,-0.387651,0.0227377,6.38655,0.262626
-1.78993,-0.379252,0.0225145,6.47059,0.262626
-1.70634,-0.370834,0.0222836,6.55462,0.262626
-1.62476,-0.362394,0.0220451,6.63866,0.262626
-1.54518,-0.353932,0.0217995,6.72269,0.262626
-1.46762,-0.345446,0.021547,6.80672,0.262626
-1.39206,-0.336936,0.0212879,6.89076,0.262626
-1.3185,-0.3284,0.0210227,6.97479,0.262626
-1.24696,-0.319839,0.0207514,7.05882,0.262626
-1.17742,-0.31125,0.0204745,7.14286,0.262626
-1.1099,-0.302633,0.0201923,7.22689,0.262626
-1.04438,-0.293988,0.0199049,7.31092,0.262626
-0.980865,-0.285313,0.0196126,7.39496,0.262626
-0.919363,-0.276609,0.0193158,7.47899,0.262626
